,0,1,2
1358,-1037,19,37
1359,-1039,22,34
1360,-1042,23,30
1361,-1041,24,25
1362,-1036,22,23
1363,-1035,20,23
1364,-1036,20,29
1365,-1032,18,30
1366,-1033,19,27
1367,-1034,18,26
1368,-1032,20,23
1369,-1037,17,26
1370,-1034,19,25
1371,-1031,19,23
1372,-1031,20,24
1373,-1032,18,25
1374,-1031,18,24
1375,-1030,20,23
1376,-1032,20,28
1377,-1032,20,30
1378,-1035,16,37
1379,-1032,12,33
1380,-1034,17,33
1381,-1031,16,31
1382,-1029,16,34
1383,-1030,18,36
1384,-1029,15,32
1385,-1034,18,42
1386,-1030,19,32
1387,-1036,16,32
1388,-1035,18,33
1389,-1036,17,27
1390,-1035,22,27
1391,-1038,20,30
1392,-1035,18,31
1393,-1040,20,28
1394,-1041,25,32
1395,-1041,25,34
1396,-1037,26,36
1397,-1037,26,33
1398,-1036,23,36
1399,-1035,22,23
1400,-1036,18,14
1401,-1031,22,43
1402,-1028,25,63
1403,-1029,22,56
1404,-1031,24,34
1405,-1028,20,18
1406,-1027,20,13
1407,-1020,20,19
1408,-1018,15,33
1409,-1023,16,29
1410,-1027,13,27
1411,-1030,17,29
1412,-1035,16,36
1413,-1040,14,33
1414,-1041,21,33
1415,-1042,18,32
1416,-1038,20,34
1417,-1031,22,35
1418,-1031,27,38
1419,-1027,26,31
1420,-1023,28,35
1421,-1025,34,36
1422,-1022,32,35
1423,-1022,35,34
1424,-1023,33,35
1425,-1021,38,34
1426,-1023,35,30
1427,-1024,29,32
1428,-1029,30,30
1429,-1025,29,27
1430,-1032,27,26
1431,-1032,23,31
1432,-1036,21,35
1433,-1036,20,32
1434,-1038,16,27
1435,-1039,16,26
1436,-1038,14,28
1437,-1037,15,27
1438,-1037,13,24
1439,-1043,14,21
1440,-1039,16,21
1441,-1042,12,17
1442,-1039,12,15
1443,-1037,13,18
1444,-1040,13,18
1445,-1039,14,18
1446,-1044,15,17
1447,-1040,14,17
1448,-1039,15,18
1449,-1041,16,19
1450,-1037,19,22
1451,-1037,17,19
1452,-1041,18,21
1453,-1038,19,20
1454,-1037,17,29
1455,-1040,21,27
1456,-1035,23,23
1457,-1036,24,27
1458,-1033,25,32
1459,-1032,26,33
1460,-1036,25,35
1461,-1035,25,32
1462,-1030,30,25
1463,-1029,26,21
1464,-1031,26,20
1465,-1029,25,20
1466,-1027,26,20
1467,-1028,23,20
1468,-1028,26,22
1469,-1030,25,28
1470,-1028,28,33
1471,-1032,32,31
1472,-1033,31,37
1473,-1031,30,29
1474,-1035,31,31
1475,-1029,23,29
1476,-1029,23,31
1477,-1032,23,25
1478,-1029,18,23
1479,-1030,21,22
1480,-1030,18,15
1481,-1028,19,19
1482,-1032,18,22
1483,-1031,19,31
1484,-1031,24,26
1485,-1030,27,20
1486,-1033,29,23
1487,-1032,29,25
1488,-1027,26,20
1489,-1028,32,21
1490,-1033,31,19
1491,-1030,32,20
1492,-1034,28,15
1493,-1032,28,17
1494,-1032,24,22
1495,-1032,24,23
1496,-1033,18,20
1497,-1034,17,24
1498,-1034,18,30
1499,-1035,22,29
1500,-1039,17,27
1501,-1039,20,29
1502,-1038,19,32
1503,-1039,23,33
1504,-1042,27,37
1505,-1042,24,36
1506,-1043,26,30
1507,-1043,31,29
1508,-1038,30,31
1509,-1034,31,25
1510,-1036,33,27
1511,-1034,34,29
1512,-1031,31,33
1513,-1026,33,23
1514,-1027,31,28
1515,-1025,29,27
1516,-1025,30,29
1517,-1024,31,29
1518,-1025,30,28
1519,-1023,28,31
1520,-1028,30,35
1521,-1028,27,35
1522,-1028,33,32
1523,-1030,33,33
1524,-1031,33,33
1525,-1032,35,36
1526,-1033,38,33
1527,-1030,41,38
1528,-1027,39,35
1529,-1026,41,36
1530,-1024,39,35
1531,-1019,43,40
1532,-1019,38,21
1533,-1023,34,0
1534,-1023,34,-3
1535,-1027,33,21
1536,-1028,27,61
1537,-1030,24,73
1538,-1039,19,56
1539,-1044,20,16
1540,-1043,20,4
1541,-1039,20,11
1542,-1038,15,29
1543,-1034,15,37
1544,-1033,20,22
1545,-1032,22,9
1546,-1037,24,7
1547,-1036,23,10
1548,-1034,21,21
1549,-1031,23,22
1550,-1030,23,17
1551,-1027,27,20
1552,-1023,25,20
1553,-1023,24,20
1554,-1023,28,30
1555,-1025,28,26
1556,-1026,23,23
1557,-1030,24,19
1558,-1031,24,22
1559,-1030,24,19
1560,-1027,24,22
1561,-1029,23,31
1562,-1033,23,30
1563,-1033,22,31
1564,-1037,25,30
1565,-1033,26,32
1566,-1031,24,32
1567,-1032,27,29
1568,-1031,25,28
1569,-1028,30,24
1570,-1028,26,27
1571,-1030,28,29
1572,-1029,27,25
1573,-1030,25,23
1574,-1026,23,28
1575,-1024,22,19
1576,-1025,18,23
1577,-1026,20,19
1578,-1029,19,23
1579,-1026,19,22
1580,-1031,21,23
1581,-1038,20,23
1582,-1033,24,24
1583,-1039,23,24
1584,-1036,24,31
1585,-1040,25,31
1586,-1040,26,29
1587,-1045,27,28
1588,-1043,27,29
1589,-1039,27,25
1590,-1036,26,25
1591,-1031,26,25
1592,-1026,29,18
1593,-1023,27,23
1594,-1023,20,19
1595,-1026,21,15
1596,-1035,16,5
1597,-1033,20,29
1598,-1036,22,51
1599,-1040,22,48
1600,-1037,21,20
1601,-1032,19,10
1602,-1033,20,6
1603,-1028,20,11
1604,-1029,22,26
1605,-1028,20,28
1606,-1034,22,22
1607,-1031,22,20
1608,-1035,20,25
1609,-1040,20,27
1610,-1039,23,26
1611,-1033,23,20
1612,-1032,27,24
1613,-1031,24,22
1614,-1026,22,27
1615,-1028,26,26
1616,-1029,22,22
1617,-1029,25,25
1618,-1035,20,23
1619,-1036,22,23
1620,-1033,21,25
1621,-1039,22,17
1622,-1040,21,19
1623,-1040,22,19
1624,-1038,21,15
1625,-1036,21,19
1626,-1035,19,20
1627,-1031,19,19
1628,-1031,14,27
1629,-1029,17,21
1630,-1030,21,23
1631,-1027,16,24
1632,-1028,18,22
1633,-1028,20,19
1634,-1028,16,23
1635,-1028,18,24
1636,-1023,22,25
1637,-1025,22,25
1638,-1029,21,31
1639,-1029,22,28
1640,-1027,25,27
1641,-1028,23,34
1642,-1026,23,29
1643,-1026,24,20
1644,-1024,22,20
1645,-1022,21,18
1646,-1023,22,21
1647,-1024,20,16
1648,-1024,19,18
1649,-1028,19,15
1650,-1026,16,15
1651,-1027,19,15
1652,-1024,15,18
1653,-1024,17,22
1654,-1023,24,21
1655,-1025,19,22
1656,-1022,24,25
1657,-1019,24,20
1658,-1018,20,20
1659,-1017,24,17
1660,-1016,22,17
1661,-1018,19,14
1662,-1019,17,19
1663,-1023,16,20
1664,-1028,18,21
1665,-1029,17,20
1666,-1033,16,22
1667,-1037,15,25
1668,-1038,17,20
1669,-1039,20,20
1670,-1043,21,20
1671,-1040,23,22
1672,-1035,21,22
1673,-1039,27,21
1674,-1032,23,18
1675,-1037,26,24
1676,-1033,27,19
1677,-1033,24,26
1678,-1030,23,26
1679,-1031,21,23
1680,-1026,20,24
1681,-1028,22,27
1682,-1025,19,31
1683,-1022,16,30
1684,-1023,17,31
1685,-1027,19,32
1686,-1028,20,27
1687,-1033,21,25
1688,-1030,18,20
1689,-1034,23,19
1690,-1033,21,14
1691,-1034,22,12
1692,-1034,20,10
1693,-1035,23,10
1694,-1036,21,10
1695,-1036,23,12
1696,-1040,22,15
1697,-1038,20,17
1698,-1038,24,14
1699,-1039,23,15
1700,-1037,25,17
1701,-1038,29,18
1702,-1036,25,13
1703,-1036,27,18
1704,-1031,25,13
1705,-1032,22,14
1706,-1027,22,17
1707,-1026,25,17
1708,-1025,21,28
1709,-1026,21,27
1710,-1029,18,27
1711,-1032,20,29
1712,-1032,20,35
1713,-1024,22,36
1714,-1027,22,31
1715,-1034,25,21
1716,-1034,26,21
1717,-1036,28,18
1718,-1029,30,20
1719,-1029,30,20
1720,-1026,28,23
1721,-1029,30,20
1722,-1027,32,23
1723,-1029,33,5
1724,-1034,29,-20
1725,-1037,25,-19
1726,-1036,20,10
1727,-1043,15,50
1728,-1040,14,68
1729,-1049,9,43
1730,-1055,13,13
1731,-1051,15,10
1732,-1047,19,14
1733,-1039,15,17
1734,-1029,19,12
1735,-1029,21,8
1736,-1028,21,7
1737,-1026,22,6
1738,-1024,17,13
1739,-1021,21,14
1740,-1016,18,15
1741,-1012,20,18
1742,-1010,18,19
1743,-1009,17,25
1744,-1013,17,27
1745,-1016,18,25
1746,-1021,18,20
1747,-1026,21,19
1748,-1031,22,19
1749,-1040,26,16
1750,-1036,22,14
1751,-1037,22,15
1752,-1040,22,21
1753,-1039,20,20
1754,-1043,22,20
1755,-1037,18,23
1756,-1039,16,14
1757,-1038,16,17
1758,-1037,14,15
1759,-1037,16,16
1760,-1032,14,15
1761,-1039,10,14
1762,-1035,13,15
1763,-1038,11,15
1764,-1038,10,15
1765,-1037,11,12
1766,-1039,14,20
1767,-1043,13,15
1768,-1041,12,23
1769,-1041,16,20
1770,-1040,19,14
1771,-1041,19,13
1772,-1041,20,16
1773,-1037,25,13
1774,-1036,27,16
1775,-1034,25,14
1776,-1036,24,15
1777,-1032,28,7
1778,-1030,28,14
1779,-1029,25,15
1780,-1026,24,14
1781,-1028,22,20
1782,-1026,23,20
1783,-1028,20,16
1784,-1031,20,15
1785,-1031,17,14
1786,-1036,15,3
1787,-1038,20,7
1788,-1034,22,43
1789,-1036,26,54
1790,-1040,25,35
1791,-1039,25,8
1792,-1036,23,-5
1793,-1028,20,0
1794,-1024,20,5
1795,-1020,19,10
1796,-1021,18,15
1797,-1024,15,11
1798,-1027,12,11
1799,-1031,15,14
1800,-1032,17,15
1801,-1035,16,15
1802,-1035,14,12
1803,-1032,16,17
1804,-1037,16,18
1805,-1038,19,15
1806,-1041,25,14
1807,-1040,23,18
1808,-1039,21,19
1809,-1038,26,10
1810,-1040,24,17
1811,-1041,24,14
1812,-1042,27,12
1813,-1038,28,10
1814,-1037,29,10
1815,-1035,28,10
1816,-1036,27,12
1817,-1033,24,14
1818,-1031,24,15
1819,-1033,24,13
1820,-1029,22,13
1821,-1032,22,12
1822,-1027,19,10
1823,-1023,20,15
1824,-1021,15,15
1825,-1023,16,20
1826,-1019,19,13
1827,-1022,18,20
1828,-1021,16,14
1829,-1025,20,23
1830,-1025,19,14
1831,-1026,17,19
1832,-1026,20,13
1833,-1030,19,11
1834,-1033,22,13
1835,-1035,24,16
1836,-1035,26,15
1837,-1040,26,14
1838,-1044,24,10
1839,-1044,28,12
1840,-1045,27,11
1841,-1043,26,10
1842,-1046,26,10
1843,-1045,28,10
1844,-1043,25,13
1845,-1044,25,14
1846,-1042,27,10
1847,-1041,28,14
1848,-1037,19,13
1849,-1034,20,12
1850,-1029,19,11
1851,-1029,23,13
1852,-1028,17,16
1853,-1025,19,8
1854,-1021,17,15
1855,-1020,18,14
1856,-1017,19,13
1857,-1021,20,11
1858,-1020,19,15
1859,-1022,14,12
1860,-1025,18,12
1861,-1027,21,11
1862,-1029,19,12
1863,-1030,19,12
1864,-1036,19,12
1865,-1033,19,13
1866,-1038,21,10
1867,-1038,22,11
1868,-1039,22,12
1869,-1043,25,15
1870,-1040,26,13
1871,-1037,29,8
1872,-1041,29,14
1873,-1032,28,10
1874,-1033,29,10
1875,-1031,28,15
1876,-1031,26,11
1877,-1030,23,11
1878,-1031,20,16
1879,-1032,20,12
1880,-1031,18,17
1881,-1033,18,11
1882,-1031,20,13
1883,-1034,20,14
1884,-1033,19,13
1885,-1031,17,11
1886,-1029,17,9
1887,-1027,15,14
1888,-1028,16,13
1889,-1023,20,11
1890,-1030,19,12
1891,-1029,21,11
1892,-1029,21,13
1893,-1028,22,11
1894,-1029,16,12
1895,-1025,18,10
1896,-1027,18,15
1897,-1032,20,15
1898,-1034,18,17
1899,-1036,18,17
1900,-1033,20,18
1901,-1036,21,17
1902,-1037,19,19
1903,-1039,20,17
1904,-1037,24,16
1905,-1040,19,17
1906,-1039,20,13
1907,-1041,25,12
1908,-1035,27,16
1909,-1034,26,15
1910,-1031,23,16
1911,-1027,29,14
1912,-1023,31,12
1913,-1026,23,1
1914,-1024,24,-20
1915,-1034,25,-16
1916,-1032,24,20
1917,-1035,18,62
1918,-1037,13,68
1919,-1043,13,39
1920,-1050,12,3
1921,-1046,15,-1
1922,-1044,21,10
1923,-1034,20,22
1924,-1025,21,27
1925,-1025,22,13
1926,-1029,21,0
1927,-1029,22,-3
1928,-1024,26,2
1929,-1024,22,7
1930,-1022,22,13
1931,-1021,20,15
1932,-1024,17,23
1933,-1027,18,18
1934,-1029,18,21
1935,-1026,18,20
1936,-1033,20,22
1937,-1033,23,18
1938,-1032,24,13
1939,-1033,25,11
1940,-1030,22,11
1941,-1030,24,11
1942,-1028,23,10
1943,-1034,22,15
1944,-1031,19,11
1945,-1032,22,13
1946,-1035,17,15
1947,-1030,18,14
1948,-1033,18,11
1949,-1031,17,9
1950,-1032,20,6
1951,-1034,20,11
1952,-1034,20,10
1953,-1039,17,14
1954,-1036,18,13
1955,-1038,18,10
1956,-1039,20,13
1957,-1034,20,10
1958,-1031,19,12
1959,-1032,16,13
1960,-1031,20,16
1961,-1029,19,11
1962,-1023,20,14
1963,-1028,24,13
1964,-1030,23,10
1965,-1026,24,14
1966,-1024,25,10
1967,-1029,25,13
1968,-1032,27,18
1969,-1033,27,17
1970,-1035,31,15
1971,-1034,26,10
1972,-1037,30,18
1973,-1036,29,12
1974,-1036,27,13
1975,-1037,30,11
1976,-1032,29,6
1977,-1034,23,0
1978,-1037,22,1
1979,-1032,28,25
1980,-1033,29,49
1981,-1036,27,27
1982,-1038,25,10
1983,-1038,22,-1
1984,-1035,20,-5
1985,-1030,20,2
1986,-1027,19,7
1987,-1031,18,11
1988,-1031,19,15
1989,-1031,20,17
1990,-1036,19,17
1991,-1038,20,15
1992,-1039,23,10
1993,-1034,26,11
1994,-1032,28,9
1995,-1028,27,11
1996,-1027,21,15
1997,-1028,25,15
1998,-1029,21,13
1999,-1033,25,10
2000,-1031,23,10
2001,-1032,23,14
2002,-1031,23,10
2003,-1032,21,16
2004,-1033,23,12
2005,-1033,23,10
2006,-1033,23,13
2007,-1035,24,14
2008,-1033,22,15
2009,-1034,24,17
2010,-1032,24,16
2011,-1029,22,11
2012,-1033,24,13
2013,-1029,22,17
2014,-1030,19,14
2015,-1026,20,13
2016,-1030,20,14
2017,-1029,20,14
2018,-1028,17,10
2019,-1028,16,9
2020,-1029,20,9
2021,-1029,17,9
2022,-1030,23,12
2023,-1029,17,12
2024,-1033,23,14
2025,-1032,17,14
2026,-1038,22,16
2027,-1037,22,14
2028,-1033,23,12
2029,-1040,23,12
2030,-1037,23,13
2031,-1037,25,9
2032,-1033,25,13
2033,-1034,28,14
2034,-1030,26,14
2035,-1028,27,13
2036,-1028,28,11
2037,-1030,22,10
2038,-1031,22,8
2039,-1032,30,10
2040,-1035,26,9
2041,-1036,22,10
2042,-1038,21,7
2043,-1042,22,12
2044,-1039,23,13
2045,-1040,23,15
2046,-1034,24,13
2047,-1032,24,18
2048,-1033,26,20
2049,-1032,26,18
2050,-1026,28,20
2051,-1023,26,19
2052,-1019,28,19
2053,-1017,27,22
2054,-1015,24,19
2055,-1015,26,21
2056,-1015,26,19
2057,-1012,23,17
2058,-1013,29,16
2059,-1015,25,14
2060,-1022,26,17
2061,-1024,26,15
2062,-1031,24,13
2063,-1034,24,10
2064,-1042,27,8
2065,-1044,27,7
2066,-1047,28,6
2067,-1049,27,8
2068,-1050,23,9
2069,-1051,22,5
2070,-1053,22,6
2071,-1050,24,9
2072,-1052,18,8
2073,-1049,20,12
2074,-1049,19,10
2075,-1047,19,6
2076,-1042,21,3
2077,-1039,18,4
2078,-1032,15,3
2079,-1030,17,5
2080,-1029,20,9
2081,-1030,16,12
2082,-1030,19,15
2083,-1034,21,15
2084,-1029,23,18
2085,-1027,22,19
2086,-1027,31,22
2087,-1026,32,27
2088,-1025,37,21
2089,-1023,40,25
2090,-1021,44,28
2091,-1018,45,31
2092,-1020,48,36
2093,-1018,42,28
2094,-1022,41,18
2095,-1021,41,17
2096,-1019,41,11
2097,-1022,36,10
2098,-1022,37,6
2099,-1020,36,1
2100,-1020,36,3
2101,-1020,27,-1
2102,-1027,21,-23
2103,-1042,17,-38
2104,-1046,13,-17
2105,-1049,13,25
2106,-1049,11,57
2107,-1052,9,50
2108,-1056,10,20
2109,-1059,11,-6
2110,-1056,19,-7
2111,-1049,26,9
2112,-1037,27,32
2113,-1033,28,42
2114,-1034,33,27
2115,-1034,32,16
2116,-1039,35,9
2117,-1039,40,12
2118,-1038,38,14
2119,-1031,36,17
2120,-1033,36,18
2121,-1031,36,15
2122,-1029,36,18
2123,-1028,32,18
2124,-1026,31,19
2125,-1022,30,14
2126,-1023,27,16
2127,-1023,24,15
2128,-1025,20,17
2129,-1031,21,17
2130,-1034,14,16
2131,-1038,11,21
2132,-1041,15,17
2133,-1042,14,13
2134,-1045,19,14
2135,-1045,20,11
2136,-1040,20,11
2137,-1042,22,7
2138,-1042,26,11
2139,-1041,28,8
2140,-1042,32,11
2141,-1040,31,10
2142,-1043,33,10
2143,-1043,34,13
2144,-1041,31,10
2145,-1041,38,14
2146,-1040,37,16
2147,-1039,35,13
2148,-1037,40,19
2149,-1028,40,20
2150,-1030,39,17
2151,-1030,34,19
2152,-1029,36,18
2153,-1032,32,16
2154,-1038,33,19
2155,-1034,32,14
2156,-1035,31,14
2157,-1035,29,16
2158,-1034,34,19
2159,-1036,37,21
2160,-1037,35,20
2161,-1031,38,20
2162,-1033,37,19
2163,-1031,39,18
2164,-1031,38,17
2165,-1033,39,10
2166,-1037,38,2
2167,-1037,42,14
2168,-1031,44,49
2169,-1037,41,47
2170,-1035,41,26
2171,-1036,40,10
2172,-1036,43,0
2173,-1028,37,7
2174,-1028,39,17
2175,-1028,36,20
2176,-1031,36,21
2177,-1031,30,22
2178,-1038,35,25
2179,-1034,41,20
2180,-1030,40,17
2181,-1027,39,17
2182,-1019,43,13
2183,-1016,44,16
2184,-1015,41,13
2185,-1018,38,16
2186,-1016,38,15
2187,-1021,34,14
2188,-1023,34,12
2189,-1025,30,10
2190,-1024,31,11
2191,-1027,28,13
2192,-1030,27,13
2193,-1039,29,16
2194,-1040,29,21
2195,-1042,28,22
2196,-1041,33,23
2197,-1043,29,24
2198,-1044,33,23
2199,-1043,39,22
2200,-1042,43,28
2201,-1039,43,27
2202,-1041,43,27
2203,-1038,43,25
2204,-1037,44,22
2205,-1037,46,18
2206,-1036,44,17
2207,-1030,45,18
2208,-1034,47,14
2209,-1030,45,17
2210,-1032,45,12
2211,-1030,43,9
2212,-1029,47,11
2213,-1028,44,7
2214,-1030,46,11
2215,-1029,45,12
2216,-1031,40,15
2217,-1031,40,13
2218,-1027,40,10
2219,-1027,42,11
2220,-1026,39,10
2221,-1027,40,8
2222,-1023,40,15
2223,-1026,37,11
2224,-1024,34,15
2225,-1027,38,11
2226,-1026,37,8
2227,-1028,38,10
2228,-1025,40,9
2229,-1025,38,10
2230,-1031,33,7
2231,-1032,35,7
2232,-1030,32,6
2233,-1032,32,9
2234,-1037,33,6
2235,-1036,31,6
2236,-1032,25,11
2237,-1034,26,11
2238,-1037,27,15
2239,-1042,27,18
2240,-1040,29,16
2241,-1039,34,18
2242,-1037,35,16
2243,-1033,36,10
2244,-1027,38,13
2245,-1027,36,11
2246,-1024,34,15
2247,-1025,32,10
2248,-1026,30,11
2249,-1031,27,10
2250,-1028,28,12
2251,-1030,24,10
2252,-1033,25,12
2253,-1033,26,15
2254,-1036,22,16
2255,-1042,26,12
2256,-1040,27,14
2257,-1041,26,18
2258,-1041,27,22
2259,-1040,33,24
2260,-1037,34,21
2261,-1032,40,13
2262,-1030,40,14
2263,-1029,43,12
2264,-1024,42,12
2265,-1027,44,11
2266,-1025,41,9
2267,-1023,42,13
2268,-1023,35,11
2269,-1025,38,14
2270,-1031,34,16
2271,-1033,34,18
2272,-1033,32,20
2273,-1035,33,18
2274,-1036,32,19
2275,-1038,33,19
2276,-1039,35,20
2277,-1040,34,23
2278,-1038,35,21
2279,-1035,40,19
2280,-1037,42,20
2281,-1031,47,20
2282,-1024,48,29
2283,-1022,50,18
2284,-1022,52,20
2285,-1019,48,22
2286,-1015,47,6
2287,-1017,46,-11
2288,-1020,44,-21
2289,-1024,45,2
2290,-1030,41,35
2291,-1036,36,54
2292,-1041,31,37
2293,-1042,28,15
2294,-1033,30,4
2295,-1029,31,5
2296,-1025,32,11
2297,-1028,33,14
2298,-1035,38,11
2299,-1040,41,7
2300,-1038,43,13
2301,-1036,43,8
2302,-1027,45,4
2303,-1022,46,1
2304,-1018,46,12
2305,-1018,46,11
2306,-1019,45,15
2307,-1022,41,17
2308,-1024,41,16
2309,-1024,41,10
2310,-1021,43,11
2311,-1025,41,11
2312,-1028,40,11
2313,-1027,37,10
2314,-1032,37,13
2315,-1027,33,12
2316,-1032,33,14
2317,-1032,35,14
2318,-1029,33,12
2319,-1030,34,12
2320,-1023,34,5
2321,-1024,34,4
2322,-1022,38,5
2323,-1021,37,7
2324,-1024,37,7
2325,-1024,34,6
2326,-1028,34,7
2327,-1027,35,11
2328,-1032,32,12
2329,-1028,31,16
2330,-1030,35,16
2331,-1034,37,14
2332,-1032,37,13
2333,-1032,39,21
2334,-1036,40,19
2335,-1033,42,25
2336,-1035,43,28
2337,-1036,47,30
2338,-1034,47,30
2339,-1039,51,27
2340,-1036,52,20
2341,-1038,53,21
2342,-1034,52,23
2343,-1031,47,20
2344,-1032,50,19
2345,-1030,44,12
2346,-1034,41,10
2347,-1037,34,4
2348,-1038,33,-8
2349,-1039,33,11
2350,-1038,28,38
2351,-1045,28,34
2352,-1046,26,7
2353,-1043,26,-9
2354,-1036,25,-9
2355,-1032,23,-7
2356,-1032,32,5
2357,-1031,25,12
2358,-1034,31,12
2359,-1042,32,9
2360,-1040,31,5
2361,-1034,35,1
2362,-1032,37,6
2363,-1028,36,3
2364,-1026,36,3
2365,-1020,32,7
2366,-1020,33,9
2367,-1023,32,13
2368,-1024,34,12
2369,-1027,31,9
2370,-1027,34,10
2371,-1024,31,16
2372,-1027,32,19
2373,-1032,32,18
2374,-1035,36,19
2375,-1031,41,25
2376,-1030,38,26
2377,-1032,42,26
2378,-1030,46,29
2379,-1027,46,24
2380,-1023,45,22
2381,-1018,47,16
2382,-1014,46,18
2383,-1018,44,20
2384,-1014,42,17
2385,-1018,36,15
2386,-1019,32,12
2387,-1026,28,13
2388,-1025,27,8
2389,-1031,21,9
2390,-1035,23,10
2391,-1042,20,8
2392,-1046,18,7
2393,-1050,19,10
2394,-1053,20,6
2395,-1053,16,8
2396,-1052,17,11
2397,-1052,20,13
2398,-1054,22,17
2399,-1054,23,18
2400,-1053,21,16
2401,-1048,20,13
2402,-1046,20,16
2403,-1046,20,17
2404,-1038,21,16
2405,-1039,18,20
2406,-1033,20,19
2407,-1030,17,15
2408,-1032,16,15
2409,-1028,19,13
2410,-1028,16,13
2411,-1026,17,11
2412,-1032,12,14
2413,-1033,16,9
2414,-1030,14,9
2415,-1036,16,7
2416,-1038,15,11
2417,-1037,10,12
2418,-1043,15,13
2419,-1046,17,18
2420,-1043,21,20
2421,-1046,23,21
2422,-1040,30,21
2423,-1039,34,18
2424,-1038,34,17
2425,-1039,35,19
2426,-1032,40,18
2427,-1035,39,21
2428,-1032,41,20
2429,-1031,40,25
2430,-1033,43,26
2431,-1029,38,34
2432,-1031,40,38
2433,-1031,41,41
2434,-1032,41,37
2435,-1027,37,39
2436,-1027,37,37
2437,-1020,35,37
2438,-1019,38,30
2439,-1019,36,34
2440,-1021,30,25
2441,-1021,26,30
2442,-1014,20,30
2443,-1015,19,27
2444,-1018,16,31
2445,-1016,15,28
2446,-1017,13,30
2447,-1021,13,32
2448,-1024,14,36
2449,-1024,13,40
2450,-1027,12,36
2451,-1027,17,37
2452,-1031,17,34
2453,-1034,22,32
2454,-1037,21,33
2455,-1042,22,36
2456,-1042,25,33
2457,-1044,27,35
2458,-1046,33,28
2459,-1043,32,23
2460,-1039,36,26
2461,-1031,39,26
2462,-1036,34,18
2463,-1035,32,-5
2464,-1038,33,3
2465,-1042,29,38
2466,-1042,23,85
2467,-1041,20,92
2468,-1048,19,72
2469,-1048,17,41
2470,-1041,20,35
2471,-1031,22,39
2472,-1022,20,51
2473,-1018,22,53
2474,-1017,23,39
2475,-1013,25,29
2476,-1012,25,29
2477,-1010,29,38
2478,-1009,27,42
2479,-1006,30,41
2480,-1005,27,38
2481,-1009,27,43
2482,-1012,26,48
2483,-1013,23,46
2484,-1016,27,47
2485,-1023,24,42
2486,-1026,21,45
2487,-1030,16,44
2488,-1034,20,38
2489,-1043,20,48
2490,-1043,17,41
2491,-1043,18,44
2492,-1038,16,47
2493,-1041,16,48
2494,-1041,15,48
2495,-1040,15,50
2496,-1042,13,46
2497,-1038,10,42
2498,-1039,12,42
2499,-1037,11,39
2500,-1033,11,35
2501,-1035,10,41
2502,-1034,6,48
2503,-1030,8,43
2504,-1031,5,43
2505,-1034,6,41
2506,-1029,4,50
2507,-1031,4,51
2508,-1024,5,49
2509,-1026,6,48
2510,-1028,7,46
2511,-1026,8,44
2512,-1026,8,49
2513,-1025,9,48
2514,-1027,9,49
2515,-1026,10,49
2516,-1031,9,49
2517,-1028,8,48
2518,-1028,10,49
2519,-1032,11,47
2520,-1029,14,44
2521,-1032,13,47
2522,-1031,10,43
2523,-1034,10,46
2524,-1041,9,44
2525,-1040,8,30
2526,-1039,10,47
2527,-1033,14,77
2528,-1032,20,78
2529,-1034,15,61
2530,-1039,18,44
2531,-1035,20,33
2532,-1032,16,40
2533,-1027,16,47
2534,-1026,10,47
2535,-1024,15,52
2536,-1028,16,48
2537,-1029,15,53
2538,-1034,16,52
2539,-1030,15,55
2540,-1033,15,55
2541,-1034,20,47
2542,-1034,21,44
2543,-1032,17,44
2544,-1032,19,45
2545,-1032,20,44
2546,-1029,17,49
2547,-1033,15,49
2548,-1033,16,46
2549,-1036,14,48
2550,-1034,13,44
2551,-1035,14,51
2552,-1037,15,52
2553,-1035,11,59
2554,-1039,12,57
2555,-1040,14,60
2556,-1035,14,63
2557,-1038,17,61
2558,-1033,20,56
2559,-1033,21,61
2560,-1029,19,62
2561,-1030,23,59
2562,-1028,19,58
2563,-1023,21,55
2564,-1023,22,57
2565,-1022,25,57
2566,-1022,22,59
2567,-1023,19,62
2568,-1024,20,60
2569,-1022,25,60
2570,-1027,19,60
2571,-1026,20,60
2572,-1026,18,60
2573,-1029,20,60
2574,-1028,22,57
2575,-1029,19,53
2576,-1032,20,58
2577,-1035,19,56
2578,-1032,20,57
2579,-1032,24,54
2580,-1035,20,57
2581,-1036,22,54
2582,-1036,20,58
2583,-1035,18,55
2584,-1036,17,59
2585,-1034,17,56
2586,-1037,15,60
2587,-1036,22,59
2588,-1034,18,55
2589,-1035,19,54
2590,-1035,15,56
2591,-1034,12,60
2592,-1034,19,54
2593,-1030,16,53
2594,-1028,15,61
2595,-1027,14,59
2596,-1024,12,65
2597,-1024,13,67
2598,-1028,13,67
2599,-1024,12,59
2600,-1025,14,57
2601,-1025,10,62
2602,-1026,14,59
2603,-1024,11,66
2604,-1028,9,62
2605,-1030,8,59
2606,-1031,9,61
2607,-1029,7,59
2608,-1028,10,64
2609,-1030,9,62
2610,-1030,8,62
2611,-1026,9,63
2612,-1026,8,63
2613,-1026,9,64
2614,-1027,10,62
2615,-1023,9,64
2616,-1027,9,63
2617,-1028,9,61
2618,-1030,8,56
2619,-1031,11,63
2620,-1034,8,61
2621,-1032,9,58
2622,-1032,10,63
2623,-1033,8,62
2624,-1032,9,63
2625,-1032,7,64
2626,-1033,7,66
2627,-1035,8,69
