,0
29849,-120
29850,-113
29851,-111
29852,-104
29853,-96
29854,-94
29855,-89
29856,-82
29857,-78
29858,-75
29859,-70
29860,-73
29861,-75
29862,-73
29863,-94
29864,-122
29865,-113
29866,-92
29867,-89
29868,-80
29869,-73
29870,-87
29871,-101
29872,-94
29873,-85
29874,-80
29875,-89
29876,-104
29877,-104
29878,-89
29879,-16
29880,198
29881,553
29882,839
29883,607
29884,-229
29885,-704
29886,-319
29887,-26
29888,-160
29889,-170
29890,-82
29891,-99
29892,-99
29893,-54
29894,-49
29895,-61
29896,-54
29897,-37
29898,-21
29899,-7
29900,11
29901,7
29902,-28
29903,-47
29904,-26
29905,-9
29906,-16
29907,-18
29908,-21
29909,-2
29910,33
29911,56
29912,75
29913,87
29914,68
29915,37
29916,18
29917,-11
29918,-66
29919,-127
29920,-186
29921,-229
29922,-241
29923,-245
29924,-248
29925,-243
29926,-238
29927,-234
29928,-224
29929,-203
29930,-186
29931,-177
29932,-174
29933,-172
29934,-165
29935,-151
29936,-134
29937,-130
29938,-137
29939,-146
29940,-151
29941,-144
29942,-130
29943,-130
29944,-134
29945,-148
29946,-191
29947,-210
29948,-177
29949,-163
29950,-172
29951,-167
29952,-160
29953,-158
29954,-146
29955,-132
29956,-127
29957,-125
29958,-122
29959,-115
29960,-104
29961,-96
29962,-96
29963,-89
29964,-85
29965,-82
29966,-82
29967,-94
29968,-127
29969,-134
29970,-111
29971,-101
29972,-113
29973,-108
29974,-89
29975,-73
29976,-68
29977,-80
29978,-96
29979,-94
29980,-78
29981,-70
29982,-66
29983,-63
29984,-59
29985,-54
29986,-14
29987,146
29988,494
29989,881
29990,865
29991,115
29992,-664
29993,-539
29994,-99
29995,-106
29996,-156
29997,-47
29998,-49
29999,-87
30000,-42
30001,-14
30002,-23
30003,-30
30004,-26
30005,-14
30006,0
30007,11
30008,26
30009,37
30010,35
30011,42
30012,70
30013,96
30014,106
30015,80
30016,37
30017,28
30018,54
30019,73
30020,85
30021,82
30022,59
30023,30
30024,-2
30025,-59
30026,-118
30027,-170
30028,-226
30029,-264
30030,-264
30031,-262
30032,-264
30033,-269
30034,-297
30035,-316
30036,-302
30037,-281
30038,-260
30039,-243
30040,-238
30041,-236
30042,-226
30043,-210
30044,-191
30045,-182
30046,-182
30047,-184
30048,-182
30049,-172
30050,-156
30051,-151
30052,-156
30053,-156
30054,-153
30055,-148
30056,-134
30057,-125
30058,-118
30059,-115
30060,-120
30061,-115
30062,-104
30063,-96
30064,-99
30065,-92
30066,-78
30067,-85
30068,-104
30069,-101
30070,-92
30071,-92
30072,-92
30073,-87
30074,-73
30075,-59
30076,-56
30077,-44
30078,-33
30079,-42
30080,-54
30081,-59
30082,-63
30083,-59
30084,-52
30085,-85
30086,-127
30087,-122
30088,-99
30089,-54
30090,132
30091,498
30092,851
30093,761
30094,-28
30095,-706
30096,-458
30097,-56
30098,-125
30099,-186
30100,-125
30101,-148
30102,-163
30103,-122
30104,-115
30105,-127
30106,-111
30107,-89
30108,-75
30109,-59
30110,-47
30111,-44
30112,-33
30113,-11
30114,11
30115,33
30116,49
30117,59
30118,68
30119,92
30120,118
30121,137
30122,148
30123,137
30124,106
30125,82
30126,47
30127,-11
30128,-66
30129,-122
30130,-189
30131,-238
30132,-269
30133,-278
30134,-274
30135,-274
30136,-281
30137,-274
30138,-248
30139,-229
30140,-217
30141,-208
30142,-208
30143,-205
30144,-191
30145,-172
30146,-163
30147,-158
30148,-160
30149,-163
30150,-153
30151,-141
30152,-134
30153,-132
30154,-148
30155,-193
30156,-222
30157,-198
30158,-177
30159,-179
30160,-179
30161,-174
30162,-172
30163,-177
30164,-196
30165,-229
30166,-234
30167,-217
30168,-210
30169,-200
30170,-182
30171,-172
30172,-170
30173,-160
30174,-151
30175,-146
30176,-134
30177,-127
30178,-130
30179,-115
30180,-92
30181,-82
30182,-70
30183,-56
30184,-56
30185,-63
30186,-68
30187,-73
30188,-70
30189,-61
30190,-59
30191,-54
30192,-44
30193,-44
30194,-28
30195,87
30196,361
30197,737
30198,888
30199,347
30200,-508
30201,-579
30202,-87
30203,-18
30204,-141
30205,-56
30206,-14
30207,-61
30208,-37
30209,-4
30210,-4
30211,2
30212,0
30213,-14
30214,-11
30215,9
30216,21
30217,30
30218,40
30219,42
30220,52
30221,73
30222,99
30223,122
30224,139
30225,146
30226,151
30227,156
30228,153
30229,146
30230,106
30231,4
30232,-80
30233,-111
30234,-158
30235,-229
30236,-269
30237,-304
30238,-352
30239,-356
30240,-335
30241,-328
30242,-316
30243,-304
30244,-307
30245,-295
30246,-269
30247,-252
30248,-241
30249,-231
30250,-236
30251,-231
30252,-210
30253,-196
30254,-186
30255,-182
30256,-184
30257,-189
30258,-179
30259,-179
30260,-191
30261,-186
30262,-179
30263,-184
30264,-179
30265,-163
30266,-151
30267,-148
30268,-146
30269,-144
30270,-137
30271,-122
30272,-111
30273,-104
30274,-104
30275,-106
30276,-101
30277,-92
30278,-82
30279,-78
30280,-73
30281,-78
30282,-80
30283,-66
30284,-40
30285,-30
30286,-30
30287,-21
30288,-21
30289,-37
30290,-42
30291,-52
30292,-73
30293,-75
30294,-63
30295,-61
30296,-82
30297,-113
30298,-104
30299,28
30300,316
30301,666
30302,806
30303,307
30304,-550
30305,-685
30306,-205
30307,-134
30308,-300
30309,-212
30310,-139
30311,-179
30312,-151
30313,-106
30314,-118
30315,-108
30316,-75
30317,-61
30318,-49
30319,-30
30320,-21
30321,-11
30322,-9
30323,-21
30324,-18
30325,4
30326,28
30327,40
30328,61
30329,96
30330,125
30331,141
30332,146
30333,141
30334,132
30335,118
30336,82
30337,28
30338,-30
30339,-96
30340,-148
30341,-172
30342,-174
30343,-177
30344,-191
30345,-217
30346,-234
30347,-231
30348,-217
30349,-205
30350,-200
30351,-203
30352,-203
30353,-191
30354,-177
30355,-182
30356,-196
30357,-200
30358,-203
30359,-198
30360,-184
30361,-177
30362,-189
30363,-219
30364,-236
30365,-222
30366,-205
30367,-198
30368,-184
30369,-172
30370,-179
30371,-179
30372,-165
30373,-148
30374,-134
30375,-127
30376,-146
30377,-186
30378,-203
30379,-177
30380,-165
30381,-167
30382,-158
30383,-179
30384,-219
30385,-205
30386,-172
30387,-179
30388,-200
30389,-189
30390,-167
30391,-156
30392,-130
30393,-101
30394,-101
30395,-108
30396,-113
30397,-111
30398,-99
30399,-85
30400,-80
30401,-68
30402,-59
30403,-59
30404,-47
30405,26
30406,255
30407,659
30408,964
30409,692
30410,-179
30411,-676
30412,-314
30413,-2
30414,-92
30415,-73
30416,21
30417,2
30418,-4
30419,26
30420,14
30421,2
30422,23
30423,37
30424,40
30425,54
30426,78
30427,78
30428,56
30429,40
30430,52
30431,73
30432,94
30433,113
30434,127
30435,141
30436,158
30437,179
30438,198
30439,208
30440,203
30441,179
30442,139
30443,89
30444,33
30445,-18
30446,-68
30447,-118
30448,-151
30449,-167
30450,-165
30451,-170
30452,-208
30453,-264
30454,-297
30455,-283
30456,-262
30457,-257
30458,-250
30459,-243
30460,-243
30461,-234
30462,-219
30463,-208
30464,-198
30465,-198
30466,-205
30467,-196
30468,-179
30469,-172
30470,-170
30471,-167
30472,-170
30473,-172
30474,-156
30475,-139
30476,-132
30477,-125
30478,-127
30479,-139
30480,-127
30481,-104
30482,-96
30483,-106
30484,-122
30485,-134
30486,-125
30487,-111
30488,-101
30489,-87
30490,-85
30491,-89
30492,-87
30493,-96
30494,-127
30495,-137
30496,-120
30497,-120
30498,-115
30499,-94
30500,-70
30501,-61
30502,-59
30503,-59
30504,-66
30505,-68
30506,-61
30507,-54
30508,-52
30509,-52
30510,-54
30511,-49
30512,-35
30513,-7
30514,108
30515,397
30516,777
30517,919
30518,375
30519,-498
30520,-614
30521,-134
30522,-54
30523,-208
30524,-139
30525,-75
30526,-115
30527,-94
30528,-47
30529,-56
30530,-54
30531,-30
30532,-37
30533,-47
30534,-26
30535,-11
30536,-11
30537,2
30538,23
30539,37
30540,56
30541,75
30542,89
30543,104
30544,120
30545,139
30546,158
30547,163
30548,144
30549,122
30550,104
30551,73
30552,26
30553,-28
30554,-87
30555,-151
30556,-193
30557,-219
30558,-248
30559,-278
30560,-302
30561,-300
30562,-288
30563,-276
30564,-260
30565,-241
30566,-229
30567,-226
30568,-226
30569,-212
30570,-193
30571,-182
30572,-174
30573,-177
30574,-186
30575,-177
30576,-160
30577,-153
30578,-148
30579,-151
30580,-167
30581,-170
30582,-153
30583,-139
30584,-132
30585,-127
30586,-134
30587,-137
30588,-118
30589,-104
30590,-99
30591,-99
30592,-130
30593,-177
30594,-170
30595,-139
30596,-132
30597,-132
30598,-125
30599,-127
30600,-120
30601,-104
30602,-94
30603,-92
30604,-89
30605,-92
30606,-85
30607,-73
30608,-66
30609,-68
30610,-63
30611,-54
30612,-52
30613,-52
30614,-33
30615,-21
30616,-28
30617,-42
30618,-54
30619,-52
30620,-37
30621,-33
30622,-33
30623,-26
30624,-33
30625,-61
30626,-16
30627,189
30628,548
30629,893
30630,794
30631,-7
30632,-650
30633,-359
30634,21
30635,-85
30636,-125
30637,-28
30638,-56
30639,-87
30640,-52
30641,-37
30642,-40
30643,-30
30644,-33
30645,-37
30646,-23
30647,-7
30648,4
30649,16
30650,26
30651,37
30652,54
30653,73
30654,101
30655,122
30656,137
30657,153
30658,167
30659,179
30660,174
30661,158
30662,127
30663,73
30664,16
30665,-35
30666,-87
30667,-139
30668,-208
30669,-288
30670,-316
30671,-297
30672,-290
30673,-286
30674,-269
30675,-264
30676,-276
30677,-271
30678,-241
30679,-224
30680,-215
30681,-212
30682,-215
30683,-200
30684,-179
30685,-167
30686,-160
30687,-160
30688,-170
30689,-182
30690,-200
30691,-208
30692,-191
30693,-186
30694,-198
30695,-189
30696,-167
30697,-156
30698,-146
30699,-139
30700,-146
30701,-146
30702,-127
30703,-115
30704,-111
30705,-101
30706,-106
30707,-118
30708,-125
30709,-122
30710,-108
30711,-96
30712,-101
30713,-104
30714,-94
30715,-82
30716,-73
30717,-66
30718,-70
30719,-73
30720,-66
30721,-54
30722,-49
30723,-52
30724,-44
30725,-28
30726,-23
30727,-18
30728,-4
30729,-4
30730,-16
30731,-23
30732,-28
30733,-28
30734,-16
30735,-9
30736,-16
30737,-21
30738,-52
30739,-82
30740,9
30741,297
30742,690
30743,884
30744,416
30745,-472
30746,-673
30747,-203
30748,-80
30749,-212
30750,-137
30751,-78
30752,-120
30753,-104
30754,-75
30755,-108
30756,-120
30757,-94
30758,-82
30759,-75
30760,-56
30761,-35
30762,-14
30763,-4
30764,-9
30765,-11
30766,2
30767,14
30768,30
30769,52
30770,63
30771,75
30772,75
30773,75
30774,94
30775,101
30776,70
30777,26
30778,-26
30779,-85
30780,-132
30781,-167
30782,-203
30783,-231
30784,-241
30785,-234
30786,-224
30787,-212
30788,-205
30789,-198
30790,-191
30791,-174
30792,-160
30793,-148
30794,-134
30795,-130
30796,-132
30797,-122
30798,-108
30799,-106
30800,-101
30801,-96
30802,-101
30803,-108
30804,-120
30805,-122
30806,-104
30807,-106
30808,-125
30809,-118
30810,-99
30811,-92
30812,-87
30813,-87
30814,-125
30815,-165
30816,-151
30817,-125
30818,-122
30819,-120
30820,-120
30821,-146
30822,-163
30823,-144
30824,-122
30825,-115
30826,-113
30827,-113
30828,-106
30829,-92
30830,-80
30831,-78
30832,-73
30833,-70
30834,-75
30835,-70
30836,-68
30837,-75
30838,-66
30839,-49
30840,-47
30841,-44
30842,-42
30843,-47
30844,-49
30845,-47
30846,-47
30847,-44
30848,-42
30849,-52
30850,-54
30851,0
30852,189
30853,550
30854,912
30855,806
30856,-11
30857,-683
30858,-437
30859,-52
30860,-108
30861,-118
30862,-11
30863,-21
30864,-40
30865,-7
30866,7
30867,-2
30868,-11
30869,-14
30870,-7
30871,-7
30872,-16
30873,-18
30874,-16
30875,-7
30876,14
30877,33
30878,44
30879,59
30880,82
30881,101
30882,118
30883,139
30884,153
30885,156
30886,141
30887,101
30888,54
30889,7
30890,-80
30891,-191
30892,-245
30893,-260
30894,-281
30895,-290
30896,-283
30897,-288
30898,-288
30899,-278
30900,-278
30901,-271
30902,-245
30903,-229
30904,-229
30905,-217
30906,-193
30907,-174
30908,-163
30909,-160
30910,-167
30911,-158
30912,-139
30913,-132
30914,-125
30915,-127
30916,-134
30917,-132
30918,-118
30919,-106
30920,-96
30921,-99
30922,-108
30923,-106
30924,-89
30925,-80
30926,-73
30927,-68
30928,-73
30929,-75
30930,-66
30931,-61
30932,-73
30933,-80
30934,-82
30935,-89
30936,-82
30937,-68
30938,-59
30939,-59
30940,-56
30941,-56
30942,-56
30943,-47
30944,-37
30945,-40
30946,-33
30947,-23
30948,-21
30949,-7
30950,11
30951,7
30952,-35
30953,-87
30954,-94
30955,-75
30956,-75
30957,-92
30958,-99
30959,-99
30960,-132
30961,-151
30962,-28
30963,269
30964,647
30965,815
30966,314
30967,-574
30968,-728
30969,-238
30970,-125
30971,-236
30972,-146
30973,-94
30974,-137
30975,-108
30976,-73
30977,-75
30978,-68
30979,-66
30980,-78
30981,-70
30982,-68
30983,-63
30984,-47
30985,-35
30986,-28
30987,-11
30988,4
30989,23
30990,49
30991,70
30992,85
30993,96
30994,113
30995,120
30996,108
30997,87
30998,66
30999,28
31000,-28
31001,-82
31002,-120
31003,-156
31004,-186
31005,-210
31006,-219
31007,-210
31008,-198
31009,-186
31010,-179
31011,-179
31012,-177
31013,-160
31014,-137
31015,-125
31016,-115
31017,-122
31018,-153
31019,-163
31020,-137
31021,-120
31022,-122
31023,-122
31024,-127
31025,-127
31026,-113
31027,-111
31028,-122
31029,-153
31030,-205
31031,-224
31032,-193
31033,-174
31034,-172
31035,-165
31036,-163
31037,-163
31038,-146
31039,-130
31040,-120
31041,-115
31042,-115
31043,-118
31044,-104
31045,-89
31046,-80
31047,-75
31048,-78
31049,-82
31050,-75
31051,-59
31052,-49
31053,-47
31054,-54
31055,-61
31056,-52
31057,-26
31058,-11
31059,-11
31060,-23
31061,-42
31062,-52
31063,-54
31064,-52
31065,-47
31066,-44
31067,-44
31068,-44
31069,-56
31070,-63
31071,-44
31072,49
31073,314
31074,702
31075,907
31076,472
31077,-401
31078,-628
31079,-151
31080,-4
31081,-160
31082,-106
31083,-66
31084,-141
31085,-122
31086,-68
31087,-80
31088,-80
31089,-52
31090,-47
31091,-56
31092,-68
31093,-85
31094,-87
31095,-80
31096,-70
31097,-47
31098,-21
31099,-4
31100,11
31101,33
31102,56
31103,78
31104,104
31105,108
31106,68
31107,23
31108,14
31109,-9
31110,-61
31111,-118
31112,-172
31113,-222
31114,-252
31115,-262
31116,-260
31117,-252
31118,-248
31119,-245
31120,-238
31121,-224
31122,-208
31123,-196
31124,-200
31125,-215
31126,-208
31127,-184
31128,-167
31129,-156
31130,-144
31131,-141
31132,-148
31133,-139
31134,-122
31135,-115
31136,-113
31137,-115
31138,-125
31139,-118
31140,-104
31141,-94
31142,-87
31143,-85
31144,-96
31145,-94
31146,-75
31147,-66
31148,-73
31149,-99
31150,-132
31151,-134
31152,-111
31153,-104
31154,-96
31155,-87
31156,-99
31157,-108
31158,-94
31159,-80
31160,-75
31161,-73
31162,-75
31163,-80
31164,-70
31165,-52
31166,-52
31167,-56
31168,-54
31169,-49
31170,-37
31171,-23
31172,-11
31173,-2
31174,-4
31175,-37
31176,-101
31177,-120
31178,-85
31179,-70
31180,-82
31181,-73
31182,-75
31183,-99
31184,-85
31185,30
31186,297
31187,690
31188,912
31189,479
31190,-408
31191,-676
31192,-231
31193,-59
31194,-177
31195,-122
31196,-49
31197,-80
31198,-68
31199,-33
31200,-35
31201,-35
31202,-16
31203,-4
31204,-2
31205,0
31206,0
31207,-2
31208,-7
31209,2
31210,18
31211,35
31212,56
31213,80
31214,82
31215,73
31216,85
31217,118
31218,134
31219,137
31220,132
31221,101
31222,54
31223,0
31224,-61
31225,-115
31226,-158
31227,-198
31228,-229
31229,-229
31230,-217
31231,-217
31232,-217
31233,-215
31234,-200
31235,-179
31236,-163
31237,-148
31238,-132
31239,-132
31240,-141
31241,-132
31242,-118
31243,-106
31244,-94
31245,-94
31246,-108
31247,-106
31248,-92
31249,-85
31250,-80
31251,-82
31252,-108
31253,-122
31254,-104
31255,-85
31256,-82
31257,-94
31258,-137
31259,-167
31260,-148
31261,-130
31262,-125
31263,-118
31264,-120
31265,-125
31266,-111
31267,-96
31268,-87
31269,-78
31270,-82
31271,-89
31272,-78
31273,-63
31274,-61
31275,-54
31276,-52
31277,-59
31278,-63
31279,-52
31280,-56
31281,-94
31282,-113
31283,-92
31284,-89
31285,-106
31286,-89
31287,-61
31288,-63
31289,-75
31290,-85
31291,-89
31292,-75
31293,-70
31294,-85
31295,-94
31296,-92
31297,-92
31298,-80
31299,-23
31300,160
31301,531
31302,884
31303,744
31304,-75
31305,-709
31306,-439
31307,-68
31308,-134
31309,-148
31310,-44
31311,-54
31312,-75
31313,-33
31314,-11
31315,-18
31316,-28
31317,-42
31318,-49
31319,-44
31320,-42
31321,-42
31322,-37
31323,-23
31324,-9
31325,4
31326,28
31327,33
31328,2
31329,-4
31330,30
31331,59
31332,75
31333,85
31334,49
31335,-9
31336,-33
31337,-56
31338,-115
31339,-170
31340,-212
31341,-252
31342,-281
31343,-283
31344,-276
31345,-269
31346,-274
31347,-304
31348,-330
31349,-316
31350,-286
31351,-264
31352,-250
31353,-241
31354,-236
31355,-219
31356,-200
31357,-186
31358,-174
31359,-172
31360,-179
31361,-170
31362,-153
31363,-146
31364,-139
31365,-134
31366,-141
31367,-139
31368,-122
31369,-111
31370,-104
31371,-99
31372,-104
31373,-104
31374,-92
31375,-80
31376,-73
31377,-63
31378,-70
31379,-82
31380,-82
31381,-89
31382,-85
31383,-73
31384,-80
31385,-89
31386,-75
31387,-61
31388,-56
31389,-49
31390,-47
31391,-52
31392,-52
31393,-47
31394,-42
31395,-26
31396,-18
31397,-40
31398,-75
31399,-75
31400,-56
31401,-63
31402,-78
31403,-78
31404,-82
31405,-94
31406,-89
31407,-80
31408,-82
31409,-78
31410,-44
31411,92
31412,408
31413,784
31414,834
31415,186
31416,-624
31417,-583
31418,-118
31419,-106
31420,-205
31421,-101
31422,-68
31423,-111
31424,-80
31425,-44
31426,-56
31427,-63
31428,-54
31429,-59
31430,-70
31431,-61
31432,-44
31433,-35
31434,-16
31435,0
31436,9
31437,26
31438,47
31439,70
31440,101
31441,122
31442,134
31443,144
31444,141
31445,127
31446,120
31447,104
31448,54
31449,-11
31450,-68
31451,-111
31452,-141
31453,-163
31454,-182
31455,-193
31456,-196
31457,-184
31458,-172
31459,-160
31460,-148
31461,-146
31462,-144
31463,-130
31464,-111
31465,-99
31466,-89
31467,-87
31468,-94
31469,-87
31470,-73
31471,-66
31472,-61
31473,-87
31474,-139
31475,-153
31476,-137
31477,-151
31478,-174
31479,-210
31480,-264
31481,-281
31482,-248
31483,-224
31484,-219
31485,-205
31486,-203
31487,-203
31488,-184
31489,-163
31490,-153
31491,-144
31492,-139
31493,-141
31494,-130
31495,-111
31496,-99
31497,-89
31498,-89
31499,-99
31500,-96
31501,-73
31502,-49
31503,-37
31504,-30
31505,-28
31506,-28
31507,-30
31508,-44
31509,-70
31510,-73
31511,-63
31512,-63
31513,-59
31514,-49
31515,-59
31516,-61
31517,30
31518,283
31519,661
31520,903
31521,520
31522,-361
31523,-645
31524,-177
31525,0
31526,-144
31527,-89
31528,-16
31529,-54
31530,-49
31531,-16
31532,-16
31533,-9
31534,4
31535,14
31536,18
31537,16
31538,9
31539,7
31540,-7
31541,-23
31542,-9
31543,-16
31544,-63
31545,-82
31546,-56
31547,-21
31548,7
31549,11
31550,-18
31551,-35
31552,-21
31553,-28
31554,-63
31555,-120
31556,-217
31557,-304
31558,-330
31559,-338
31560,-347
31561,-342
31562,-338
31563,-338
31564,-321
31565,-297
31566,-278
31567,-257
31568,-238
31569,-234
31570,-229
31571,-203
31572,-196
31573,-205
31574,-196
31575,-182
31576,-179
31577,-167
31578,-148
31579,-137
31580,-132
31581,-134
31582,-137
31583,-122
31584,-106
31585,-101
31586,-96
31587,-89
31588,-94
31589,-92
31590,-73
31591,-54
31592,-49
31593,-49
31594,-56
31595,-56
31596,-44
31597,-30
31598,-18
31599,-16
31600,-28
31601,-33
31602,-14
31603,0
31604,-11
31605,-33
31606,-42
31607,-44
31608,-30
31609,-4
31610,-4
31611,-35
31612,-66
31613,-101
31614,-134
31615,-122
31616,-104
31617,-104
31618,-101
31619,-94
31620,-92
31621,-73
31622,-56
31623,-40
31624,80
31625,387
31626,780
31627,917
31628,359
31629,-513
31630,-614
31631,-139
31632,-54
31633,-160
31634,-63
31635,-18
31636,-78
31637,-75
31638,-42
31639,-42
31640,-37
31641,-18
31642,-9
31643,7
31644,26
31645,30
31646,40
31647,59
31648,75
31649,92
31650,101
31651,101
31652,111
31653,122
31654,130
31655,151
31656,174
31657,182
31658,174
31659,163
31660,141
31661,96
31662,37
31663,-30
31664,-94
31665,-141
31666,-174
31667,-198
31668,-212
31669,-224
31670,-229
31671,-224
31672,-215
31673,-196
31674,-177
31675,-167
31676,-174
31677,-196
31678,-198
31679,-174
31680,-158
31681,-151
31682,-141
31683,-141
31684,-141
31685,-134
31686,-122
31687,-113
31688,-108
31689,-118
31690,-130
31691,-118
31692,-99
31693,-87
31694,-85
31695,-113
31696,-163
31697,-163
31698,-130
31699,-120
31700,-130
31701,-158
31702,-212
31703,-224
31704,-186
31705,-165
31706,-163
31707,-156
31708,-156
31709,-156
31710,-125
31711,-96
31712,-85
31713,-66
31714,-66
31715,-85
31716,-89
31717,-75
31718,-61
31719,-56
31720,-61
31721,-59
31722,-47
31723,-37
31724,-21
31725,59
31726,286
31727,661
31728,938
31729,619
31730,-257
31731,-647
31732,-238
31733,-11
31734,-132
31735,-82
31736,9
31737,-21
31738,-21
31739,16
31740,7
31741,2
31742,-4
31743,-40
31744,-47
31745,-18
31746,-11
31747,-11
31748,14
31749,35
31750,42
31751,61
31752,89
31753,106
31754,125
31755,148
31756,165
31757,184
31758,200
31759,198
31760,189
31761,167
31762,122
31763,63
31764,-16
31765,-139
31766,-241
31767,-276
31768,-295
31769,-312
31770,-300
31771,-295
31772,-297
31773,-283
31774,-267
31775,-257
31776,-238
31777,-222
31778,-217
31779,-215
31780,-205
31781,-189
31782,-174
31783,-163
31784,-160
31785,-163
31786,-163
31787,-153
31788,-146
31789,-137
31790,-130
31791,-137
31792,-139
31793,-122
31794,-108
31795,-106
31796,-104
31797,-113
31798,-122
31799,-108
31800,-92
31801,-82
31802,-73
31803,-80
31804,-94
31805,-82
31806,-56
31807,-59
31808,-85
31809,-94
31810,-87
31811,-87
31812,-89
31813,-89
31814,-80
31815,-73
31816,-80
31817,-75
31818,-56
31819,-47
31820,-47
31821,-4
31822,146
31823,475
31824,869
31825,881
31826,137
31827,-619
31828,-451
31829,-33
31830,-75
31831,-120
31832,-11
31833,-11
31834,-59
31835,-68
31836,-87
31837,-75
31838,-40
31839,-30
31840,-30
31841,-23
31842,-11
31843,7
31844,28
31845,44
31846,59
31847,78
31848,94
31849,118
31850,146
31851,174
31852,189
31853,189
31854,177
31855,174
31856,179
31857,160
31858,115
31859,61
31860,-7
31861,-82
31862,-132
31863,-158
31864,-182
31865,-193
31866,-196
31867,-200
31868,-191
31869,-174
31870,-167
31871,-158
31872,-139
31873,-134
31874,-158
31875,-182
31876,-179
31877,-174
31878,-186
31879,-203
31880,-203
31881,-193
31882,-193
31883,-191
31884,-182
31885,-179
31886,-182
31887,-179
31888,-177
31889,-172
31890,-160
31891,-148
31892,-151
31893,-165
31894,-177
31895,-170
31896,-148
31897,-130
31898,-125
31899,-125
31900,-115
31901,-104
31902,-104
31903,-111
31904,-111
31905,-111
31906,-111
31907,-101
31908,-87
31909,-75
31910,-78
31911,-115
31912,-87
31913,158
31914,576
31915,898
31916,631
31917,-276
31918,-749
31919,-314
31920,-21
31921,-156
31922,-127
31923,-26
31924,-73
31925,-96
31926,-49
31927,-33
31928,-28
31929,-11
31930,-11
31931,-9
31932,14
31933,35
31934,47
31935,61
31936,70
31937,78
31938,104
31939,130
31940,151
31941,170
31942,184
31943,193
31944,210
31945,226
31946,226
31947,212
31948,179
31949,122
31950,59
31951,7
31952,-37
31953,-78
31954,-108
31955,-132
31956,-146
31957,-160
31958,-160
31959,-151
31960,-160
31961,-172
31962,-170
31963,-184
31964,-205
31965,-193
31966,-179
31967,-182
31968,-177
31969,-167
31970,-158
31971,-151
31972,-151
31973,-146
31974,-141
31975,-141
31976,-134
31977,-130
31978,-132
31979,-127
31980,-139
31981,-189
31982,-219
31983,-212
31984,-222
31985,-238
31986,-226
31987,-205
31988,-210
31989,-217
31990,-217
31991,-212
31992,-212
31993,-219
31994,-212
31995,-200
31996,-196
31997,-186
31998,-167
31999,-158
32000,-153
32001,-96
32002,104
32003,482
32004,843
32005,699
32006,-146
32007,-744
32008,-394
32009,-33
32010,-151
32011,-165
32012,-56
32013,-85
32014,-104
32015,-52
32016,-35
32017,-35
32018,-16
32019,-11
32020,-21
32021,-23
32022,-11
32023,11
32024,28
32025,35
32026,42
32027,66
32028,73
32029,59
32030,78
32031,108
32032,113
32033,125
32034,153
32035,160
32036,148
32037,122
32038,70
32039,11
32040,-33
32041,-75
32042,-108
32043,-134
32044,-160
32045,-172
32046,-160
32047,-144
32048,-132
32049,-127
32050,-156
32051,-198
32052,-200
32053,-184
32054,-186
32055,-177
32056,-167
32057,-172
32058,-163
32059,-144
32060,-134
32061,-132
32062,-132
32063,-132
32064,-130
32065,-120
32066,-120
32067,-134
32068,-141
32069,-139
32070,-141
32071,-139
32072,-125
32073,-120
32074,-122
32075,-122
32076,-115
32077,-113
32078,-108
32079,-111
32080,-108
32081,-87
32082,-70
32083,-68
32084,-63
32085,-75
32086,-101
32087,-106
32088,-108
32089,-125
32090,-130
32091,-130
32092,-144
32093,-148
32094,-160
32095,-184
32096,-125
32097,87
32098,446
32099,773
32100,591
32101,-257
32102,-784
32103,-392
32104,-63
32105,-193
32106,-193
32107,-87
32108,-115
32109,-127
32110,-80
32111,-73
32112,-68
32113,-44
32114,-35
32115,-37
32116,-30
32117,-30
32118,-23
32119,-2
32120,11
32121,18
32122,37
32123,63
32124,87
32125,113
32126,132
32127,144
32128,148
32129,160
32130,172
32131,167
32132,132
32133,49
32134,-35
32135,-75
32136,-106
32137,-146
32138,-167
32139,-189
32140,-208
32141,-198
32142,-174
32143,-163
32144,-158
32145,-151
32146,-151
32147,-139
32148,-127
32149,-134
32150,-141
32151,-130
32152,-137
32153,-141
32154,-120
32155,-106
32156,-104
32157,-104
32158,-108
32159,-115
32160,-122
32161,-144
32162,-153
32163,-141
32164,-144
32165,-148
32166,-130
32167,-120
32168,-132
32169,-141
32170,-137
32171,-139
32172,-137
32173,-127
32174,-113
32175,-108
32176,-108
32177,-111
32178,-108
32179,-99
32180,-96
32181,-113
32182,-130
32183,-125
32184,-115
32185,-96
32186,-75
32187,-63
32188,-59
32189,-61
32190,-85
32191,-111
32192,-113
32193,-120
32194,-134
32195,-130
32196,-125
32197,-134
32198,-125
32199,-96
32200,-7
32201,264
32202,657
32203,789
32204,241
32205,-605
32206,-725
32207,-255
32208,-137
32209,-248
32210,-170
32211,-111
32212,-156
32213,-151
32214,-118
32215,-118
32216,-111
32217,-92
32218,-80
32219,-66
32220,-44
32221,-28
32222,-18
32223,-4
32224,14
32225,28
32226,23
32227,16
32228,30
32229,52
32230,68
32231,101
32232,127
32233,125
32234,122
32235,127
32236,104
32237,63
32238,21
32239,-26
32240,-73
32241,-118
32242,-148
32243,-165
32244,-170
32245,-177
32246,-182
32247,-182
32248,-177
32249,-163
32250,-144
32251,-125
32252,-113
32253,-115
32254,-125
32255,-118
32256,-101
32257,-96
32258,-92
