,0
7231,401
7232,854
7233,885
7234,138
7235,-571
7236,-413
7237,-68
7238,-153
7239,-226
7240,-133
7241,-131
7242,-160
7243,-124
7244,-97
7245,-102
7246,-90
7247,-75
7248,-70
7249,-60
7250,-46
7251,-38
7252,-41
7253,-41
7254,-43
7255,-53
7256,-60
7257,-55
7258,-60
7259,-80
7260,-82
7261,-77
7262,-77
7263,-63
7264,-43
7265,-36
7266,-36
7267,-34
7268,-41
7269,-48
7270,-46
7271,-48
7272,-58
7273,-55
7274,-43
7275,-34
7276,-26
7277,-31
7278,-48
7279,-58
7280,-68
7281,-70
7282,-65
7283,-65
7284,-75
7285,-82
7286,-92
7287,-107
7288,-102
7289,-94
7290,-107
7291,-114
7292,-109
7293,-104
7294,-107
7295,-97
7296,-72
7297,-58
7298,-51
7299,-48
7300,-58
7301,-72
7302,-80
7303,-85
7304,-82
7305,-82
7306,-87
7307,-90
7308,-97
7309,-107
7310,-31
7311,257
7312,703
7313,883
7314,340
7315,-437
7316,-484
7317,-111
7318,-116
7319,-245
7320,-175
7321,-141
7322,-180
7323,-155
7324,-114
7325,-116
7326,-111
7327,-87
7328,-75
7329,-75
7330,-68
7331,-58
7332,-51
7333,-43
7334,-38
7335,-43
7336,-46
7337,-38
7338,-46
7339,-60
7340,-65
7341,-63
7342,-63
7343,-68
7344,-75
7345,-72
7346,-55
7347,-55
7348,-70
7349,-80
7350,-85
7351,-87
7352,-80
7353,-70
7354,-68
7355,-60
7356,-51
7357,-46
7358,-43
7359,-46
7360,-46
7361,-46
7362,-51
7363,-51
7364,-43
7365,-46
7366,-53
7367,-55
7368,-60
7369,-63
7370,-65
7371,-70
7372,-70
7373,-63
7374,-46
7375,-26
7376,-12
7377,-24
7378,-43
7379,-58
7380,-68
7381,-63
7382,-63
7383,-72
7384,-70
7385,-77
7386,-109
7387,-99
7388,17
7389,309
7390,790
7391,1085
7392,559
7393,-386
7394,-545
7395,-114
7396,-77
7397,-233
7398,-172
7399,-124
7400,-158
7401,-136
7402,-104
7403,-114
7404,-116
7405,-99
7406,-87
7407,-77
7408,-70
7409,-75
7410,-92
7411,-97
7412,-90
7413,-90
7414,-99
7415,-114
7416,-131
7417,-143
7418,-150
7419,-153
7420,-145
7421,-133
7422,-121
7423,-102
7424,-82
7425,-77
7426,-80
7427,-85
7428,-90
7429,-90
7430,-90
7431,-77
7432,-60
7433,-51
7434,-53
7435,-48
7436,-43
7437,-41
7438,-36
7439,-36
7440,-38
7441,-36
7442,-41
7443,-48
7444,-46
7445,-43
7446,-60
7447,-72
7448,-70
7449,-70
7450,-68
7451,-63
7452,-75
7453,-85
7454,-87
7455,-99
7456,-104
7457,-80
7458,-55
7459,-60
7460,-72
7461,-75
7462,-80
7463,-77
7464,-72
7465,-75
7466,-80
7467,-75
7468,-75
7469,-60
7470,38
7471,333
7472,824
7473,1148
7474,661
7475,-318
7476,-549
7477,-138
7478,-97
7479,-265
7480,-197
7481,-143
7482,-197
7483,-184
7484,-145
7485,-153
7486,-155
7487,-141
7488,-141
7489,-128
7490,-109
7491,-102
7492,-97
7493,-97
7494,-99
7495,-92
7496,-87
7497,-92
7498,-97
7499,-111
7500,-128
7501,-128
7502,-121
7503,-114
7504,-97
7505,-80
7506,-75
7507,-72
7508,-70
7509,-70
7510,-82
7511,-102
7512,-107
7513,-94
7514,-85
7515,-72
7516,-58
7517,-53
7518,-55
7519,-58
7520,-51
7521,-43
7522,-38
7523,-41
7524,-53
7525,-85
7526,-102
7527,-90
7528,-82
7529,-87
7530,-87
7531,-82
7532,-82
7533,-77
7534,-75
7535,-72
7536,-72
7537,-70
7538,-65
7539,-60
7540,-58
7541,-68
7542,-94
7543,-109
7544,-102
7545,-94
7546,-94
7547,-97
7548,-99
7549,-97
7550,-80
7551,-65
7552,-46
7553,-38
7554,-53
7555,-65
7556,-65
7557,-70
7558,-68
7559,-55
7560,-55
7561,-53
7562,-46
7563,-43
7564,-9
7565,153
7566,523
7567,995
7568,1048
7569,255
7570,-520
7571,-352
7572,-14
7573,-153
7574,-233
7575,-138
7576,-150
7577,-180
7578,-133
7579,-116
7580,-121
7581,-109
7582,-99
7583,-94
7584,-87
7585,-77
7586,-65
7587,-53
7588,-53
7589,-60
7590,-58
7591,-55
7592,-60
7593,-68
7594,-80
7595,-92
7596,-102
7597,-99
7598,-92
7599,-77
7600,-65
7601,-80
7602,-99
7603,-92
7604,-85
7605,-94
7606,-104
7607,-128
7608,-153
7609,-136
7610,-111
7611,-107
7612,-97
7613,-90
7614,-97
7615,-92
7616,-75
7617,-70
7618,-68
7619,-68
7620,-72
7621,-72
7622,-68
7623,-65
7624,-63
7625,-65
7626,-70
7627,-68
7628,-65
7629,-63
7630,-58
7631,-53
7632,-60
7633,-70
7634,-72
7635,-68
7636,-63
7637,-63
7638,-70
7639,-77
7640,-77
7641,-65
7642,-55
7643,-60
7644,-68
7645,-65
7646,-60
7647,-58
7648,-53
7649,-51
7650,-58
7651,-68
7652,-70
7653,-70
7654,-77
7655,-82
7656,-82
7657,-80
7658,-80
7659,-82
7660,-77
7661,-70
7662,-72
7663,-77
7664,-80
7665,-87
7666,-85
7667,-63
7668,-41
7669,-29
7670,-26
7671,-34
7672,-48
7673,-68
7674,-99
7675,-107
7676,-94
7677,-114
7678,-133
7679,-114
7680,-107
7681,-107
7682,-51
7683,141
7684,542
7685,997
7686,910
7687,55
7688,-535
7689,-257
7690,-19
7691,-177
7692,-199
7693,-102
7694,-116
7695,-131
7696,-94
7697,-87
7698,-92
7699,-70
7700,-55
7701,-48
7702,-43
7703,-46
7704,-51
7705,-41
7706,-29
7707,-21
7708,-24
7709,-34
7710,-43
7711,-43
7712,-43
7713,-51
7714,-63
7715,-75
7716,-87
7717,-77
7718,-53
7719,-36
7720,-29
7721,-31
7722,-43
7723,-51
7724,-51
7725,-58
7726,-63
7727,-55
7728,-58
7729,-58
7730,-43
7731,-34
7732,-41
7733,-48
7734,-53
7735,-70
7736,-75
7737,-65
7738,-65
7739,-90
7740,-119
7741,-128
7742,-119
7743,-114
7744,-114
7745,-114
7746,-133
7747,-160
7748,-160
7749,-145
7750,-141
7751,-141
7752,-143
7753,-138
7754,-128
7755,-119
7756,-114
7757,-107
7758,-107
7759,-104
7760,-97
7761,-90
7762,-82
7763,-80
7764,-77
7765,-75
7766,-72
7767,-70
7768,-68
7769,-63
7770,-63
7771,-60
7772,-58
7773,-53
7774,-43
7775,-41
7776,-46
7777,-38
7778,-34
7779,-38
7780,-31
7781,-21
7782,-24
7783,-21
7784,-19
7785,-21
7786,-19
7787,-12
7788,-12
7789,-12
7790,-7
7791,-12
7792,-21
7793,-26
7794,-17
7795,-2
7796,4
7797,4
7798,0
7799,-17
7800,-34
7801,-41
7802,-41
7803,-38
7804,-38
7805,-55
7806,-80
7807,-77
7808,-63
7809,-53
7810,14
